iter	RMSE
1666	15.17922848
1667	15.17684711
1668	15.17238325
1669	15.16605349
1670	15.1535157
1671	15.14882184
1672	15.14826633
1673	15.13850585
1674	15.13419637
1675	15.13341999
1676	15.13145242
1677	15.12566967
1678	15.11130018
1679	15.10585647
1680	15.09656796
1681	15.09146582
1682	15.08033705
1683	15.07474259
1684	15.06819853
1685	15.06770627
1686	15.06675186
1687	15.05796353
1688	15.05065672
1689	15.04011603
1690	15.03466525
1691	15.03211576
1692	15.02570375
1693	15.01736822
1694	15.00862209
1695	14.99876239
1696	14.9951893
1697	14.98774763
1698	14.9816537
1699	14.97818736
1700	14.9710236
1701	14.96575455
1702	14.9591109
1703	14.94820519
1704	14.94000233
1705	14.93665651
1706	14.92704331
1707	14.9174421
1708	14.91036301
1709	14.89796663
1710	14.88793016
1711	14.88306408
1712	14.87616996
1713	14.87150216
1714	14.86534108
1715	14.85900114
1716	14.85712071
1717	14.85176357
1718	14.84518666
1719	14.8418488
1720	14.83168695
1721	14.82411012
1722	14.81875239
1723	14.81753305
1724	14.81168306
1725	14.81053201
1726	14.80561934
1727	14.80436022
1728	14.79243444
1729	14.79207016
1730	14.79164569
1731	14.78567381
1732	14.7803225
1733	14.77817559
1734	14.7734727
1735	14.76531696
1736	14.76414999
1737	14.75460336
1738	14.75372826
1739	14.74669771
1740	14.74382775
1741	14.73704877
1742	14.72534935
1743	14.7138971
1744	14.70779925
1745	14.70233195
1746	14.69670671
1747	14.69351382
1748	14.69210727
1749	14.68778188
1750	14.67838721
1751	14.67137272
1752	14.66238313
1753	14.65415688
1754	14.65293423
1755	14.65178703
1756	14.64063757
1757	14.63178371
1758	14.62202319
1759	14.61487691
1760	14.6054515
1761	14.59658738
1762	14.5920176
1763	14.58846722
1764	14.58393365
1765	14.57836068
1766	14.56611163
1767	14.56511495
1768	14.55389523
1769	14.54790746
1770	14.54660977
1771	14.53613628
1772	14.53512164
1773	14.5317318
1774	14.52588734
1775	14.52493762
1776	14.52177596
1777	14.51691062
1778	14.50988622
1779	14.50651126
1780	14.50513864
1781	14.4975402
1782	14.48801649
1783	14.48366569
1784	14.48331229
1785	14.48293906
1786	14.47457704
1787	14.46737104
1788	14.4633367
1789	14.45550745
1790	14.45023497
1791	14.44660474
1792	14.44126779
1793	14.43198232
1794	14.42549283
1795	14.42013918
1796	14.41311653
1797	14.40903864
1798	14.40361046
1799	14.39871716
1800	14.39232101
1801	14.39121967
1802	14.3850123
1803	14.38212582
1804	14.38171621
1805	14.37970141
1806	14.37375914
1807	14.36510416
1808	14.35772646
1809	14.34691714
1810	14.33858299
1811	14.33053586
1812	14.32783566
1813	14.32442858
1814	14.32069874
1815	14.32033013
1816	14.31136043
1817	14.30482307
1818	14.2955351
1819	14.28865723
1820	14.27915197
1821	14.27726851
1822	14.27622755
1823	14.27541235
1824	14.27481522
1825	14.27143824
1826	14.26266104
1827	14.25810206
1828	14.25731249
1829	14.25129275
1830	14.24468471
1831	14.23612929
1832	14.22938914
1833	14.22148492
1834	14.21310765
1835	14.20827234
1836	14.19825801
1837	14.1920094
1838	14.1884131
1839	14.18499006
1840	14.18132249
1841	14.17483317
1842	14.17207485
1843	14.16711461
1844	14.15871327
1845	14.15319114
1846	14.1500856
1847	14.14341463
1848	14.13990789
1849	14.1340363
1850	14.13329663
1851	14.12883182
1852	14.12186673
1853	14.12125774
1854	14.11872055
1855	14.11096813
1856	14.10359415
1857	14.09510234
1858	14.08800014
1859	14.08018496
1860	14.07287661
1861	14.07135119
1862	14.06288965
1863	14.0536227
1864	14.04876439
1865	14.04365532
1866	14.03710769
1867	14.03142855
1868	14.02221777
1869	14.01121975
1870	14.01088169
1871	14.00497913
1872	13.9972998
1873	13.99645748
1874	13.99520907
1875	13.99115533
1876	13.98476798
1877	13.98163529
1878	13.97007193
1879	13.96953629
1880	13.96314694
1881	13.95761844
1882	13.95309496
1883	13.94885003
1884	13.94074775
1885	13.93566146
1886	13.93185055
1887	13.92589765
1888	13.91897364
1889	13.91106439
1890	13.90503902
1891	13.89866451
1892	13.89691812
1893	13.89033244
1894	13.88759118
1895	13.88117271
1896	13.87178058
1897	13.86863076
1898	13.86416414
1899	13.85851048
1900	13.85624798
1901	13.84796862
1902	13.84332493
1903	13.83922487
1904	13.83626062
1905	13.82830379
1906	13.82592749
1907	13.81912794
1908	13.8155388
1909	13.80679609
1910	13.80563533
1911	13.80071147
1912	13.79784357
1913	13.79303279
1914	13.78689711
1915	13.7814254
1916	13.7808028
1917	13.77224376
1918	13.7658567
1919	13.76156026
1920	13.75245865
1921	13.74625711
1922	13.74191534
1923	13.73786695
1924	13.73166245
1925	13.72509574
1926	13.71892669
1927	13.71256216
1928	13.70664227
1929	13.70386457
1930	13.69937112
1931	13.69080653
1932	13.68397661
1933	13.67659425
1934	13.66970645
1935	13.66877471
1936	13.66097644
1937	13.6502482
1938	13.6450116
1939	13.64439013
1940	13.63728844
1941	13.62852223
1942	13.61890045
1943	13.61536969
1944	13.60520992
1945	13.59637124
1946	13.59113129
1947	13.58939519
1948	13.58003802
1949	13.57395877
1950	13.57352163
1951	13.56811518
1952	13.56209126
1953	13.55862964
1954	13.54885887
1955	13.54201584
1956	13.53543942
1957	13.52887719
1958	13.5230961
1959	13.51656152
1960	13.51544211
1961	13.5071523
1962	13.49953839
1963	13.49203786
1964	13.48933058
1965	13.48254838
1966	13.47424957
1967	13.46800803
1968	13.45940257
1969	13.4550239
1970	13.44422152
1971	13.43547987
1972	13.43103257
1973	13.42312926
1974	13.41375912
1975	13.41009497
1976	13.40713886
1977	13.40610545
1978	13.40082925
1979	13.39435837
1980	13.3889433
1981	13.38804794
1982	13.38676087
1983	13.38637629
1984	13.38566671
1985	13.38223999
1986	13.37979358
1987	13.37147982
1988	13.36366398
1989	13.35529683
1990	13.35089996
1991	13.34683298
1992	13.33764847
1993	13.33374543
1994	13.32794982
1995	13.3266367
1996	13.32584794
1997	13.31846151
1998	13.31414819
1999	13.3052492
2000	13.30277049
2001	13.29978417
2002	13.29323031
2003	13.28588011
2004	13.27957923
2005	13.27877038
2006	13.27801989
2007	13.27205561
2008	13.2695537
2009	13.26876143
2010	13.26294907
2011	13.26026668
2012	13.25414019
2013	13.24974199
2014	13.24716027
2015	13.24462831
2016	13.24004263
2017	13.23422832
2018	13.22695316
2019	13.225984
2020	13.21729242
2021	13.21199634
2022	13.20239203
2023	13.19720189
2024	13.1901998
2025	13.18924036
2026	13.18811445
2027	13.1802917
2028	13.17192001
2029	13.16699481
2030	13.15876387
2031	13.15782695
2032	13.15355108
2033	13.14907208
2034	13.14270145
2035	13.1361075
2036	13.1308836
2037	13.12775012
2038	13.12576216
2039	13.11826027
2040	13.11163742
2041	13.11103016
2042	13.11036354
2043	13.10069922
2044	13.10003024
2045	13.09450791
2046	13.08977335
2047	13.08248739
2048	13.07647551
2049	13.07022593
2050	13.06166256
2051	13.05937131
2052	13.05871198
2053	13.05327436
2054	13.05011065
2055	13.0424107
2056	13.03595354
2057	13.02889521
2058	13.01865275
2059	13.01411182
2060	13.00509166
2061	13.00187512
2062	12.99587473
2063	12.98781931
2064	12.98097516
2065	12.97391592
2066	12.96687786
2067	12.96133415
2068	12.95598887
2069	12.95544544
2070	12.95168854
2071	12.94433699
2072	12.93957938
2073	12.93749065
2074	12.93020526
2075	12.92529252
2076	12.9180632
2077	12.91291913
2078	12.90511734
2079	12.90459103
2080	12.89755064
2081	12.89693165
2082	12.89110833
2083	12.88503072
2084	12.87766195
2085	12.87244456
2086	12.86711533
2087	12.86643078
2088	12.86284836
2089	12.86155069
2090	12.86043504
2091	12.8543629
2092	12.84826127
2093	12.84420995
2094	12.83558457
2095	12.83515021
2096	12.8275322
2097	12.82166388
2098	12.81594549
2099	12.8110862
2100	12.80697156
2101	12.80255903
2102	12.7977949
2103	12.7944502
2104	12.78523114
2105	12.78211336
2106	12.78144157
2107	12.77559237
2108	12.77259195
2109	12.76778739
2110	12.76471281
2111	12.76071413
2112	12.75268332
2113	12.74732972
2114	12.7449883
2115	12.73704846
2116	12.72957428
2117	12.72491297
2118	12.71913356
2119	12.71365257
2120	12.710814
2121	12.70413697
2122	12.70114291
2123	12.69633366
2124	12.69173372
2125	12.68489843
2126	12.68320341
2127	12.67694484
2128	12.67176595
2129	12.66768623
2130	12.65630885
2131	12.65456812
2132	12.64433057
2133	12.64329324
2134	12.63410779
2135	12.6264495
2136	12.61791308
2137	12.61056097
2138	12.60407754
2139	12.60116528
2140	12.59621672
2141	12.58953069
2142	12.57858062
2143	12.57139358
2144	12.5660271
2145	12.55875178
2146	12.55247842
2147	12.55042646
2148	12.54469199
2149	12.53791564
2150	12.53274269
2151	12.53043755
2152	12.5259739
2153	12.51912314
2154	12.51294009
2155	12.51262519
2156	12.50855904
2157	12.50506335
2158	12.50435983
2159	12.49963864
2160	12.49365073
2161	12.49073508
2162	12.48320745
2163	12.48062445
2164	12.4778872
2165	12.47142062
2166	12.47087044
2167	12.46912236
2168	12.46348104
2169	12.46291421
2170	12.46238109
2171	12.45808731
2172	12.4477387
2173	12.44174696
2174	12.43449752
2175	12.42852324
2176	12.42193879
2177	12.41677703
2178	12.41635707
2179	12.41028694
2180	12.40919212
2181	12.40778539
2182	12.40145075
2183	12.39463386
2184	12.3888007
2185	12.38825026
2186	12.38768577
2187	12.38113056
2188	12.37344038
2189	12.3675386
2190	12.36513117
2191	12.35850261
2192	12.35661401
2193	12.35077146
2194	12.34238177
2195	12.33590988
2196	12.33352228
2197	12.32431591
2198	12.32108753
2199	12.31972007
2200	12.31365843
2201	12.30569651
2202	12.29888882
2203	12.29289775
2204	12.28473269
2205	12.28207077
2206	12.27868368
2207	12.27804
2208	12.27756573
2209	12.27193301
2210	12.2674401
2211	12.26019715
2212	12.25545034
2213	12.24922352
2214	12.24501811
2215	12.24148208
2216	12.23923974
2217	12.23708817
2218	12.23150002
2219	12.23047534
2220	12.22524781
2221	12.21849936
2222	12.21335565
2223	12.20773152
2224	12.20231506
2225	12.19385181
2226	12.19296248
2227	12.18784043
2228	12.18528626
2229	12.17914937
2230	12.1719861
2231	12.16323878
2232	12.15936699
2233	12.15270234
2234	12.14736532
2235	12.14615573
2236	12.13925797
2237	12.13708342
2238	12.13661038
2239	12.13041613
2240	12.12272659
2241	12.11784379
2242	12.11703307
2243	12.11663923
2244	12.11196661
2245	12.11153743
2246	12.11101477
2247	12.10444338
2248	12.10396065
2249	12.10357447
2250	12.09896323
2251	12.09567872
2252	12.08948541
2253	12.08461876
2254	12.08289544
2255	12.0823491
2256	12.07471463
2257	12.06612183
2258	12.06572743
2259	12.05893018
2260	12.05083075
2261	12.04329486
2262	12.04023613
2263	12.03967811
2264	12.03280722
2265	12.02794552
2266	12.02407206
2267	12.02122954
2268	12.0136585
2269	12.01314698
2270	12.00834116
2271	12.00303189
2272	11.99609852
2273	11.98992718
2274	11.98871026
2275	11.98037549
2276	11.97578096
2277	11.97073712
2278	11.96525123
2279	11.96259759
2280	11.96212664
2281	11.95296808
2282	11.95229977
2283	11.94676694
2284	11.94172764
2285	11.93822766
2286	11.93785611
2287	11.936774
2288	11.92887356
2289	11.92300171
2290	11.91638928
2291	11.91028228
2292	11.90629262
2293	11.89860371
2294	11.89634281
2295	11.89556412
2296	11.88901252
2297	11.88322015
2298	11.87541
2299	11.87501662
2300	11.8747258
2301	11.87435056
2302	11.86642415
2303	11.86244987
2304	11.85858485
2305	11.85308581
2306	11.84944381
2307	11.84411426
2308	11.83980053
2309	11.83196809
2310	11.82844458
2311	11.8220719
2312	11.81490582
2313	11.80863172
2314	11.79940029
2315	11.79377967
2316	11.79333447
2317	11.78887179
2318	11.78299455
2319	11.77784707
2320	11.77705656
2321	11.77436578
2322	11.77252993
2323	11.77222919
2324	11.77102784
2325	11.7652441
2326	11.76112699
2327	11.75959713
2328	11.75473568
2329	11.75039092
2330	11.74393178
2331	11.73972959
2332	11.73539651
2333	11.73406691
2334	11.72951088
2335	11.72258257
2336	11.71645786
2337	11.71166997
2338	11.70523506
2339	11.69897904
2340	11.6925499
2341	11.68549926
2342	11.68341445
2343	11.68145929
2344	11.67534092
2345	11.67318904
2346	11.6723437
2347	11.66603619
2348	11.66278643
2349	11.65816716
2350	11.65356877
2351	11.65001881
2352	11.64405478
2353	11.63846637
2354	11.63324264
2355	11.62636022
2356	11.62161577
2357	11.61679229
2358	11.61254425
2359	11.60747326
2360	11.60184035
2361	11.59596482
2362	11.59538638
2363	11.59277408
2364	11.58753719
2365	11.58677215
2366	11.58173262
2367	11.5767555
2368	11.57382635
2369	11.57176074
2370	11.56818398
2371	11.5646137
2372	11.55495028
2373	11.55075024
2374	11.54709491
2375	11.5398938
2376	11.53838077
2377	11.53307605
2378	11.52908059
2379	11.5251027
2380	11.52148148
2381	11.51737631
2382	11.51277398
2383	11.50837177
2384	11.50222158
2385	11.49788539
2386	11.49150129
2387	11.48376317
2388	11.47782256
2389	11.47731008
2390	11.47351949
2391	11.4689374
2392	11.46603182
2393	11.46490071
2394	11.46052114
2395	11.45644148
2396	11.45206052
2397	11.44840795
2398	11.44547574
2399	11.43996291
2400	11.43951079
2401	11.43892945
2402	11.43698103
2403	11.43664755
2404	11.43459933
2405	11.42893727
2406	11.42858934
2407	11.42668508
2408	11.42042994
2409	11.41875594
2410	11.4135194
2411	11.41315035
2412	11.41038931
2413	11.40881211
2414	11.40525256
2415	11.40487534
2416	11.40190655
2417	11.39875662
2418	11.39850092
2419	11.39357218
2420	11.38771164
2421	11.38534534
2422	11.38500985
2423	11.38246137
2424	11.37819782
2425	11.37301162
2426	11.36903647
2427	11.36521588
2428	11.36010189
2429	11.35299942
2430	11.34861463
2431	11.34137738
2432	11.33440197
2433	11.33007045
2434	11.32499924
2435	11.32095762
2436	11.31691939
2437	11.31429524
2438	11.31409507
2439	11.30688369
2440	11.30471958
2441	11.29871537
2442	11.29631217
2443	11.29091354
2444	11.28642438
2445	11.27860405
2446	11.27843004
2447	11.27217637
2448	11.2662066
2449	11.26072341
2450	11.26006603
2451	11.25373838
2452	11.24715226
2453	11.2459831
2454	11.24214145
2455	11.2360046
2456	11.23151379
2457	11.22886341
2458	11.22504866
2459	11.21895161
2460	11.21367515
2461	11.20952721
2462	11.20918855
2463	11.20365982
2464	11.20191937
2465	11.19618694
2466	11.19315519
2467	11.18696896
2468	11.18663333
2469	11.18407401
2470	11.17959615
2471	11.17296492
2472	11.16977358
2473	11.16751846
2474	11.1666799
2475	11.16030754
2476	11.15566262
2477	11.15269438
2478	11.15133207
2479	11.14448947
2480	11.13798327
2481	11.13288732
2482	11.12949693
2483	11.12541107
2484	11.12339081
2485	11.11932781
2486	11.11435769
2487	11.10896807
2488	11.10400678
2489	11.09891811
2490	11.09633327
2491	11.09256179
2492	11.08569824
2493	11.08008517
2494	11.07424348
2495	11.07382508
2496	11.06932841
2497	11.06425679
2498	11.05828303
2499	11.05226583
2500	11.05174228
2501	11.04970391
2502	11.04947174
2503	11.04904429
2504	11.04810224
2505	11.04290832
2506	11.03877214
2507	11.03808206
2508	11.03348762
2509	11.02797449
2510	11.0215353
2511	11.01807532
2512	11.01540131
2513	11.00965514
2514	11.0082508
2515	11.00455621
2516	11.00071336
2517	10.99709467
2518	10.99454092
2519	10.99194361
2520	10.98254949
2521	10.97836701
2522	10.97417167
2523	10.97010717
2524	10.9670925
2525	10.96391008
2526	10.96309424
2527	10.95767162
2528	10.95250353
2529	10.95005969
2530	10.94491919
2531	10.9383744
2532	10.93409362
2533	10.92917785
2534	10.92176938
2535	10.91939725
2536	10.91625068
2537	10.90973303
2538	10.90917141
2539	10.90342939
2540	10.89823148
2541	10.89246516
2542	10.8881915
2543	10.87865
2544	10.87394564
2545	10.86902758
2546	10.86323074
2547	10.85606043
2548	10.85440749
2549	10.85139461
2550	10.85028241
2551	10.84442158
2552	10.84177479
2553	10.83670163
2554	10.83314111
2555	10.82667506
2556	10.82004999
2557	10.81482939
2558	10.80849743
2559	10.80143174
2560	10.79421276
2561	10.79009683
2562	10.78436979
2563	10.7841272
2564	10.78373681
2565	10.77683672
2566	10.77150354
2567	10.76804995
2568	10.76305738
2569	10.75816883
2570	10.7576936
2571	10.74956583
2572	10.74412808
2573	10.73974032
2574	10.73399117
2575	10.7287448
2576	10.72464214
2577	10.71777488
2578	10.71138076
2579	10.70720782
2580	10.70199116
2581	10.70167905
2582	10.69704932
2583	10.69287732
2584	10.6887898
2585	10.6832571
2586	10.67677697
2587	10.67636374
2588	10.67613821
2589	10.67237337
2590	10.66686362
2591	10.65795948
2592	10.65329953
2593	10.64911317
2594	10.64415639
2595	10.63956191
2596	10.63323915
2597	10.63123331
2598	10.62754417
2599	10.62322236
2600	10.61925379
2601	10.6146613
2602	10.61032426
2603	10.61013472
2604	10.60380739
2605	10.59949902
2606	10.59722451
2607	10.59403389
2608	10.59342409
2609	10.59088357
2610	10.58616944
2611	10.58105011
2612	10.57763728
2613	10.57304657
2614	10.56769407
2615	10.5639012
2616	10.56264727
2617	10.55793383
2618	10.55597037
2619	10.55086948
2620	10.54410032
2621	10.5398716
2622	10.53601117
2623	10.534892
2624	10.52958774
2625	10.52595798
2626	10.52570363
2627	10.52113369
2628	10.51813595
2629	10.51246454
2630	10.50627886
2631	10.49972281
2632	10.4947096
2633	10.4944555
2634	10.49250167
2635	10.49212411
2636	10.48595005
2637	10.48578651
2638	10.48106469
2639	10.47761988
2640	10.47312864
2641	10.46814971
2642	10.4650365
2643	10.46082185
2644	10.45809186
2645	10.45217772
2646	10.44718889
2647	10.44286682
2648	10.43850234
2649	10.43617194
2650	10.43290199
2651	10.43263832
2652	10.43230371
2653	10.4241046
2654	10.41850024
2655	10.41426645
2656	10.40831063
2657	10.40229112
2658	10.39789107
2659	10.39173084
2660	10.38999883
2661	10.38878741
2662	10.38334753
2663	10.37625012
2664	10.37070076
2665	10.36835975
2666	10.36514704
2667	10.3612886
2668	10.35655075
2669	10.35201096
2670	10.34627618
2671	10.34609311
2672	10.34396441
2673	10.34030337
2674	10.33448251
2675	10.33283815
2676	10.33262577
2677	10.32880501
2678	10.32504727
2679	10.32368116
2680	10.31682507
2681	10.31168522
2682	10.30741358
2683	10.30143241
2684	10.29935784
2685	10.2946612
2686	10.28971399
2687	10.28645874
2688	10.28622784
2689	10.28113934
2690	10.27959376
2691	10.27227684
2692	10.26648084
2693	10.26240813
2694	10.26164225
2695	10.25652666
2696	10.25333971
2697	10.24832391
2698	10.24543524
2699	10.23819236
2700	10.23736165
2701	10.23391417
2702	10.22819641
2703	10.22459896
2704	10.22068887
2705	10.21655106
2706	10.21433895
2707	10.21010087
2708	10.20645328
2709	10.20095844
2710	10.1957207
2711	10.19234591
2712	10.19077686
2713	10.18863298
2714	10.18444243
2715	10.18211204
2716	10.17850648
2717	10.17264804
2718	10.1691109
2719	10.16830263
2720	10.16593505
2721	10.15794231
2722	10.15512236
2723	10.14995749
2724	10.14600398
2725	10.1425507
2726	10.13924765
2727	10.1336792
2728	10.13306885
2729	10.12965267
2730	10.12834406
2731	10.12415078
2732	10.12012282
2733	10.11357757
2734	10.11053148
2735	10.10933467
2736	10.1023974
2737	10.09936241
2738	10.09339586
2739	10.0931992
2740	10.09157717
2741	10.08555925
2742	10.07957943
2743	10.0754757
2744	10.0714061
2745	10.06832344
2746	10.06368565
2747	10.06017847
2748	10.05415708
2749	10.04784332
2750	10.04425541
2751	10.04211164
2752	10.03815433
2753	10.03443255
2754	10.02974299
2755	10.02948232
2756	10.02468045
2757	10.02021304
2758	10.01631694
2759	10.01375045
2760	10.01216429
2761	10.00736023
2762	10.00357943
2763	10.00182345
2764	10.00160153
2765	9.999940594
2766	9.999645306
2767	9.999452393
2768	9.992651772
2769	9.99002093
2770	9.986191509
2771	9.984716132
2772	9.981968269
2773	9.979747178
2774	9.975607655
2775	9.97244936
2776	9.967654244
2777	9.966208253
2778	9.960548325
2779	9.957502058
2780	9.956480027
2781	9.956280675
2782	9.955853008
2783	9.954496577
2784	9.951970476
2785	9.949363269
2786	9.945498853
2787	9.943641926
2788	9.938369535
2789	9.935119896
2790	9.933134189
2791	9.931456244
2792	9.931205189
2793	9.92591512
2794	9.924441487
2795	9.920922977
2796	9.915316584
2797	9.905888398
2798	9.902369017
2799	9.898285898
2800	9.897072839
2801	9.894038392
2802	9.890341186
2803	9.887831574
2804	9.885326529
2805	9.880513541
2806	9.874722134
2807	9.871705307
2808	9.865732538
2809	9.862103841
2810	9.861105098
2811	9.854189887
2812	9.850269005
2813	9.848449542
2814	9.843880838
2815	9.839674781
2816	9.836988838
2817	9.83365891
2818	9.833196185
2819	9.827199471
2820	9.823726631
2821	9.818989395
2822	9.816547106
2823	9.812527177
2824	9.80859337
2825	9.803563969
2826	9.799940344
2827	9.796703301
2828	9.790880423
2829	9.790294375
2830	9.784203278
2831	9.782668785
2832	9.780317013
2833	9.777997192
2834	9.773341411
2835	9.771791053
2836	9.767753125
2837	9.766959705
2838	9.765874628
2839	9.761384099
2840	9.75775836
2841	9.753026131
2842	9.747727497
2843	9.743719456
2844	9.739725942
2845	9.735663527
2846	9.731903325
2847	9.727740271
2848	9.725037181
2849	9.719760702
2850	9.718816116
2851	9.714142956
2852	9.708408152
2853	9.7043205
2854	9.699353585
2855	9.693237448
2856	9.689316908
2857	9.689073693
2858	9.685071814
2859	9.683640688
2860	9.683347886
2861	9.680941033
2862	9.679877036
2863	9.675849628
2864	9.672165591
2865	9.667608328
2866	9.663697158
2867	9.660835213
2868	9.656619155
2869	9.653684329
2870	9.648425741
2871	9.645644808
2872	9.642223324
2873	9.641600934
2874	9.637122805
2875	9.636819804
2876	9.634077838
2877	9.627912661
2878	9.624796394
2879	9.620846176
2880	9.61603609
2881	9.612088261
2882	9.610679441
2883	9.604202024
2884	9.600318687
2885	9.595315097
2886	9.590415614
2887	9.583631841
2888	9.579695832
2889	9.57566657
2890	9.571844761
2891	9.571602813
2892	9.569768779
2893	9.565914059
2894	9.560915843
2895	9.556808325
2896	9.556283705
2897	9.55346221
2898	9.550861425
2899	9.546933784
2900	9.544256752
2901	9.54148847
2902	9.535560486
2903	9.531969827
2904	9.528582008
2905	9.523837108
2906	9.521129998
2907	9.516874672
2908	9.512953934
2909	9.507824557
2910	9.507641113
2911	9.503538767
2912	9.497139001
2913	9.49205291
2914	9.487448988
2915	9.485041082
2916	9.479949838
2917	9.474300634
2918	9.471409665
2919	9.470665611
2920	9.464250847
2921	9.463878735
2922	9.463157089
2923	9.461532772
2924	9.457902552
2925	9.453754312
2926	9.450007354
2927	9.445448427
2928	9.441399273
2929	9.439433917
2930	9.437748375
2931	9.434485552
2932	9.429615671
2933	9.426827964
2934	9.424117126
2935	9.419309419
2936	9.415795383
2937	9.415607512
2938	9.411841485
2939	9.405776918
2940	9.400745121
2941	9.39976204
2942	9.394055544
2943	9.391459826
2944	9.389993403
2945	9.387476162
2946	9.386217301
2947	9.381872612
2948	9.380312839
2949	9.375108071
2950	9.372557234
2951	9.368406251
2952	9.361982313
2953	9.359168171
2954	9.356191912
2955	9.352245264
2956	9.350912471
2957	9.348468472
2958	9.343283998
2959	9.343058844
2960	9.338640091
2961	9.334862902
2962	9.334358691
2963	9.329182943
2964	9.326168913
2965	9.323708245
2966	9.319452986
2967	9.315946664
2968	9.312978074
2969	9.31043889
2970	9.309759151
2971	9.303599506
2972	9.298499121
2973	9.297961182
2974	9.293941087
2975	9.28965685
2976	9.283347623
2977	9.282816845
2978	9.277004679
2979	9.272559803
2980	9.270114034
2981	9.268935684
2982	9.264870021
2983	9.264699843
2984	9.264502316
2985	9.261748755
2986	9.258880549
2987	9.253989484
2988	9.25326254
2989	9.251418832
2990	9.246561811
2991	9.246273296
2992	9.244091327
2993	9.241519523
2994	9.237716549
2995	9.236793199
2996	9.234109577
2997	9.231777464
2998	9.229076033
2999	9.225638919
